,type,iLTs,miLT,ACR,net_delay,no_click,TCiL,subject, #THIS DATA IS NOT MINE ALL CREDITS DUE TO Jahromi et al.,
209,map,"[1228, 927, 798, 918, 474, 234, 236, 243, 1101]",684.3333333333334,4,110ms,18,9,13
210,map,"[5773, 3655]",4714.0,3,600ms,20,2,13
211,map,[7109],7109.0,3,850ms,19,1,13
212,map,[],,1,1500ms,15,0,13
213,map,"[920, 17, 88, 93, 33, 53, 17, 21, 53, 33, 67]",126.81818181818181,5,1ms,18,11,13
214,sat,"[484, 598, 645, 279, 86]",418.4,4,1ms,20,5,13
215,sat,[],,1,1100ms,19,0,13
216,sat,[],,2,600ms,22,0,13
217,sat,[],,1,2000ms,24,0,13
218,sat,"[5645, 4921]",5283.0,3,400ms,19,2,13
219,sat,[],,1,850ms,22,0,13
220,sat,[],,1,1500ms,23,0,13
221,sat,"[1365, 1362, 1366, 1850, 935]",1375.6,5,110ms,25,5,13
222,map,"[8536, 7675, 6915, 1717, 2558, 3023, 9906]",5761.428571428572,4,850ms,6,7,14
223,map,[6066],6066.0,4,600ms,3,1,14
224,map,"[1669, 903, 1062, 1015, 804, 931, 350, 230, 249, 229, 567, 572, 692]",713.3076923076923,4,110ms,8,13,14
225,map,"[14773, 9029, 16357]",13386.333333333334,4,1500ms,4,3,14
226,map,"[19266, 18026, 18608, 18188]",18522.0,4,2000ms,7,4,14
227,map,"[10803, 9963, 7831, 3648, 5269]",7502.8,5,1100ms,8,5,14
228,map,"[3776, 3229, 3644, 3288, 894, 1641, 818, 817]",2263.375,5,400ms,8,8,14
229,map,"[150, 158, 90, 97, 17, 23, 21, 15, 35, 26, 66]",63.45454545454545,5,1ms,8,11,14
230,sat,"[497, 446, 478, 482, 324, 184, 65, 204, 218, 402, 222, 388, 180, 484]",326.7142857142857,5,1ms,7,14,14
231,sat,"[9461, 9285]",9373.0,5,850ms,4,2,14
232,sat,[7774],7774.0,5,2000ms,4,1,14
233,sat,"[7236, 6681, 6723, 6562, 5766, 7013, 7032]",6716.142857142857,3,600ms,5,7,14
234,sat,"[4844, 4431, 4450, 4261, 3292]",4255.6,4,400ms,5,5,14
235,sat,[18064],18064.0,4,1500ms,4,1,14
236,sat,"[1277, 1252, 1249, 1236, 1007, 1014, 1199, 1129]",1170.375,4,110ms,6,8,14
237,sat,"[13303, 12196]",12749.5,3,1100ms,5,2,14
238,map,"[6059, 5553, 4931, 2900, 5795]",5047.6,5,600ms,8,5,15
239,map,"[5616, 6016]",5816.0,5,850ms,9,2,15
240,map,[],,4,2000ms,7,0,15
241,map,[8094],8094.0,4,1100ms,9,1,15
242,map,[10338],10338.0,4,1500ms,7,1,15
243,map,"[3770, 3275, 2454, 2681]",3045.0,5,400ms,8,4,15
244,map,"[1097, 1023, 948, 457, 689]",842.8,5,110ms,6,5,15
245,map,"[157, 150, 87, 101, 12, 50, 17, 12, 23, 29, 34, 86, 50, 68]",62.57142857142857,5,1ms,8,14,15
246,sat,[],,1,1500ms,8,0,15
247,sat,"[848, 597, 1206, 163, 512]",665.2,5,1ms,7,5,15
248,sat,"[1353, 1363, 1872, 1175]",1440.75,4,110ms,8,4,15
249,sat,"[7234, 9510, 5844]",7529.333333333333,2,600ms,10,3,15
250,sat,[],,1,2000ms,11,0,15
251,sat,[],,2,850ms,10,0,15
252,sat,[],,3,400ms,9,0,15
253,sat,[],,1,1100ms,14,0,15
254,map,[20039],20039.0,1,2000ms,8,1,16
255,map,"[1368, 165, 245, 275, 164, 99, 103, 19, 39, 11, 22, 22, 32, 83]",189.07142857142858,5,1ms,19,14,16
256,map,[7997],7997.0,1,1100ms,15,1,16
257,map,[],,2,850ms,16,0,16
258,map,"[1128, 919, 798, 925, 231, 251, 256, 228, 461]",577.4444444444445,4,110ms,14,9,16
259,map,"[3762, 3234, 1515, 823, 1975]",2261.8,3,400ms,19,5,16
